,error,delta_kp,delta_ki,delta_kd,algorithm_idx,episode_idx
6239,-0.0607,0.0,0.0,0.0,0,14
6240,-0.2686,0.0,0.0,0.0,0,14
6241,-0.1023,0.0,0.0,0.0,0,14
6242,0.0932,0.0,0.0,0.0,0,14
6243,-0.0721,0.0,0.0,0.0,0,14
6244,0.0656,0.0,0.0,0.0,0,14
6245,-0.218,0.0,0.0,0.0,0,14
6246,-0.1955,0.0,0.0,0.0,0,14
6247,-0.0903,0.0,0.0,0.0,0,14
6248,0.0821,0.0,0.0,0.0,0,14
6249,0.1967,0.0,0.0,0.0,0,14
6250,-0.0298,0.0,0.0,0.0,0,14
6251,0.3174,0.0,0.0,0.0,0,14
6252,-0.392,0.0,0.0,0.0,0,14
6253,0.2553,0.0,0.0,0.0,0,14
6254,0.0412,0.0,0.0,0.0,0,14
6255,-0.0577,0.0,0.0,0.0,0,14
6256,-0.0792,0.0,0.0,0.0,0,14
6257,0.1737,0.0,0.0,0.0,0,14
6258,0.1533,0.0,0.0,0.0,0,14
6259,0.1732,0.0,0.0,0.0,0,14
6260,-0.0286,0.0,0.0,0.0,0,14
6261,0.019,0.0,0.0,0.0,0,14
6262,-0.3006,0.0,0.0,0.0,0,14
6263,0.2313,0.0,0.0,0.0,0,14
6264,0.0518,0.0,0.0,0.0,0,14
6265,-0.189,0.0,0.0,0.0,0,14
6266,-0.1789,0.0,0.0,0.0,0,14
6267,-0.2179,0.0,0.0,0.0,0,14
6268,0.0585,0.0,0.0,0.0,0,14
6269,-0.0784,0.0,0.0,0.0,0,14
6270,-0.0306,0.0,0.0,0.0,0,14
6271,0.1244,0.0,0.0,0.0,0,14
6272,0.0945,0.0,0.0,0.0,0,14
6273,0.0699,0.0,0.0,0.0,0,14
6274,-0.1828,0.0,0.0,0.0,0,14
6275,-0.0916,0.0,0.0,0.0,0,14
6276,0.083,0.0,0.0,0.0,0,14
6277,-0.237,0.0,0.0,0.0,0,14
6278,0.2135,0.0,0.0,0.0,0,14
6279,-0.0554,0.0,0.0,0.0,0,14
6280,-0.0789,0.0,0.0,0.0,0,14
6281,0.131,0.0,0.0,0.0,0,14
6282,0.1355,0.0,0.0,0.0,0,14
6283,-0.1322,0.0,0.0,0.0,0,14
6284,0.136,0.0,0.0,0.0,0,14
6285,0.0962,0.0,0.0,0.0,0,14
6286,0.2475,0.0,0.0,0.0,0,14
6287,-0.0706,0.0,0.0,0.0,0,14
6288,0.0839,0.0,0.0,0.0,0,14
6289,0.1121,0.0,0.0,0.0,0,14
6290,0.1146,0.0,0.0,0.0,0,14
6291,0.1603,0.0,0.0,0.0,0,14
6292,0.122,0.0,0.0,0.0,0,14
6293,-0.1679,0.0,0.0,0.0,0,14
6294,-0.3796,0.0,0.0,0.0,0,14
6295,0.0625,0.0,0.0,0.0,0,14
6296,0.2385,0.0,0.0,0.0,0,14
6297,-0.0971,0.0,0.0,0.0,0,14
6298,0.1643,0.0,0.0,0.0,0,14
6299,0.2103,0.0,0.0,0.0,0,14
6300,0.1606,0.0,0.0,0.0,0,14
6301,0.1977,0.0,0.0,0.0,0,14
6302,-0.0114,0.0,0.0,0.0,0,14
6303,-0.0931,0.0,0.0,0.0,0,14
6304,-0.2153,0.0,0.0,0.0,0,14
6305,0.0801,0.0,0.0,0.0,0,14
6306,0.0733,0.0,0.0,0.0,0,14
6307,0.1857,0.0,0.0,0.0,0,14
6308,0.3635,0.0,0.0,0.0,0,14
6309,-0.2378,0.0,0.0,0.0,0,14
6310,-0.2042,0.0,0.0,0.0,0,14
6311,0.2335,0.0,0.0,0.0,0,14
6312,0.2115,0.0,0.0,0.0,0,14
6313,0.264,0.0,0.0,0.0,0,14
6314,-0.2614,0.0,0.0,0.0,0,14
6315,0.1279,0.0,0.0,0.0,0,14
6316,-0.1558,0.0,0.0,0.0,0,14
6317,-0.2022,0.0,0.0,0.0,0,14
6318,-0.0183,0.0,0.0,0.0,0,14
6319,0.1681,0.0,0.0,0.0,0,14
6320,0.0993,0.0,0.0,0.0,0,14
6321,-0.2958,0.0,0.0,0.0,0,14
6322,-0.2846,0.0,0.0,0.0,0,14
6323,-0.1388,0.0,0.0,0.0,0,14
6324,0.2108,0.0,0.0,0.0,0,14
6325,0.0585,0.0,0.0,0.0,0,14
6326,-0.2131,0.0,0.0,0.0,0,14
6327,0.3842,0.0,0.0,0.0,0,14
6328,0.231,0.0,0.0,0.0,0,14
6329,0.1803,0.0,0.0,0.0,0,14
6330,0.4488,0.0,0.0,0.0,0,14
6331,-0.1633,0.0,0.0,0.0,0,14
6332,0.1159,0.0,0.0,0.0,0,14
6333,-0.1746,0.0,0.0,0.0,0,14
6334,0.1276,0.0,0.0,0.0,0,14
6335,0.1777,0.0,0.0,0.0,0,14
6336,-0.1291,0.0,0.0,0.0,0,14
6337,0.1211,0.0,0.0,0.0,0,14
6338,-0.0387,0.0,0.0,0.0,0,14
6339,-0.039,0.0,0.0,0.0,0,14
6340,0.1961,0.0,0.0,0.0,0,14
6341,0.3288,0.0,0.0,0.0,0,14
6342,0.2317,0.0,0.0,0.0,0,14
6343,0.2304,0.0,0.0,0.0,0,14
6344,-0.0202,0.0,0.0,0.0,0,14
6345,-0.2013,0.0,0.0,0.0,0,14
6346,-0.1616,0.0,0.0,0.0,0,14
6347,0.1203,0.0,0.0,0.0,0,14
6348,-0.0964,0.0,0.0,0.0,0,14
6349,-0.2087,0.0,0.0,0.0,0,14
6350,0.0031,0.0,0.0,0.0,0,14
6351,-0.4016,0.0,0.0,0.0,0,14
6352,-0.627,0.0,0.0,0.0,0,14
6353,0.0178,0.0,0.0,0.0,0,14
6354,-0.0553,0.0,0.0,0.0,0,14
6355,0.2257,0.0,0.0,0.0,0,14
6356,-0.1284,0.0,0.0,0.0,0,14
6357,0.0237,0.0,0.0,0.0,0,14
6358,-0.047,0.0,0.0,0.0,0,14
6359,-0.1813,0.0,0.0,0.0,0,14
6360,-0.1235,0.0,0.0,0.0,0,14
6361,0.1194,0.0,0.0,0.0,0,14
6362,0.1299,0.0,0.0,0.0,0,14
6363,0.3208,0.0,0.0,0.0,0,14
6364,-0.1573,0.0,0.0,0.0,0,14
6365,-0.1715,0.0,0.0,0.0,0,14
6366,-0.1745,0.0,0.0,0.0,0,14
6367,-0.2056,0.0,0.0,0.0,0,14
6368,0.2355,0.0,0.0,0.0,0,14
6369,-0.3641,0.0,0.0,0.0,0,14
6370,-0.1455,0.0,0.0,0.0,0,14
6371,-0.0513,0.0,0.0,0.0,0,14
6372,-0.0757,0.0,0.0,0.0,0,14
6373,0.2189,0.0,0.0,0.0,0,14
6374,0.2293,0.0,0.0,0.0,0,14
6375,-0.2354,0.0,0.0,0.0,0,14
6376,0.1378,0.0,0.0,0.0,0,14
6377,0.1187,0.0,0.0,0.0,0,14
6378,0.1448,0.0,0.0,0.0,0,14
6379,0.1334,0.0,0.0,0.0,0,14
6380,0.1662,0.0,0.0,0.0,0,14
6381,0.0417,0.0,0.0,0.0,0,14
6382,-0.2136,0.0,0.0,0.0,0,14
6383,-0.0934,0.0,0.0,0.0,0,14
6384,-0.2902,0.0,0.0,0.0,0,14
6385,-0.0295,0.0,0.0,0.0,0,14
6386,0.1424,0.0,0.0,0.0,0,14
6387,-0.1389,0.0,0.0,0.0,0,14
6388,0.0945,0.0,0.0,0.0,0,14
6389,0.2479,0.0,0.0,0.0,0,14
6390,0.1506,0.0,0.0,0.0,0,14
6391,-0.0441,0.0,0.0,0.0,0,14
6392,0.17,0.0,0.0,0.0,0,14
6393,0.1571,0.0,0.0,0.0,0,14
6394,0.1667,0.0,0.0,0.0,0,14
6395,0.1436,0.0,0.0,0.0,0,14
6396,0.0679,0.0,0.0,0.0,0,14
6397,-0.2627,0.0,0.0,0.0,0,14
6398,-0.0796,0.0,0.0,0.0,0,14
6399,0.1808,0.0,0.0,0.0,0,14
6400,-0.1444,0.0,0.0,0.0,0,14
6401,-0.1646,0.0,0.0,0.0,0,14
6402,-0.2402,0.0,0.0,0.0,0,14
6403,-0.0351,0.0,0.0,0.0,0,14
6404,-0.1059,0.0,0.0,0.0,0,14
6405,-0.2538,0.0,0.0,0.0,0,14
6406,-0.1516,0.0,0.0,0.0,0,14
6407,-0.334,0.0,0.0,0.0,0,14
6408,-0.2296,0.0,0.0,0.0,0,14
6409,0.2255,0.0,0.0,0.0,0,14
6410,0.2973,0.0,0.0,0.0,0,14
6411,0.0933,0.0,0.0,0.0,0,14
6412,0.3581,0.0,0.0,0.0,0,14
6413,0.1063,0.0,0.0,0.0,0,14
6414,0.1356,0.0,0.0,0.0,0,14
6415,0.166,0.0,0.0,0.0,0,14
6416,0.3819,0.0,0.0,0.0,0,14
6417,-0.3017,0.0,0.0,0.0,0,14
6418,0.0306,0.0,0.0,0.0,0,14
6419,-0.3217,0.0,0.0,0.0,0,14
6420,-0.3221,0.0,0.0,0.0,0,14
6421,-0.5487,0.0,0.0,0.0,0,14
6422,0.0591,0.0,0.0,0.0,0,14
6423,-0.183,0.0,0.0,0.0,0,14
6424,0.1028,0.0,0.0,0.0,0,14
6425,-0.211,0.0,0.0,0.0,0,14
6426,-0.2832,0.0,0.0,0.0,0,14
6427,-0.2235,0.0,0.0,0.0,0,14
6428,-0.0692,0.0,0.0,0.0,0,14
6429,0.1004,0.0,0.0,0.0,0,14
6430,0.4831,0.0,0.0,0.0,0,14
6431,0.5318,0.0,0.0,0.0,0,14
6432,-0.0432,0.0,0.0,0.0,0,14
6433,0.1699,0.0,0.0,0.0,0,14
6434,0.1462,0.0,0.0,0.0,0,14
6435,0.2853,0.0,0.0,0.0,0,14
6436,-0.1077,0.0,0.0,0.0,0,14
6437,-0.079,0.0,0.0,0.0,0,14
6438,-0.0466,0.0,0.0,0.0,0,14
6439,-0.208,0.0,0.0,0.0,0,14
6440,-0.0246,0.0,0.0,0.0,0,14
6441,-0.0557,0.0,0.0,0.0,0,14
6442,0.112,0.0,0.0,0.0,0,14
6443,-0.165,0.0,0.0,0.0,0,14
6444,0.2231,0.0,0.0,0.0,0,14
6445,0.246,0.0,0.0,0.0,0,14
6446,0.107,0.0,0.0,0.0,0,14
6447,-0.1011,0.0,0.0,0.0,0,14
6448,-0.1636,0.0,0.0,0.0,0,14
6449,-0.0664,0.0,0.0,0.0,0,14
6450,-0.2635,0.0,0.0,0.0,0,14
6451,0.1851,0.0,0.0,0.0,0,14
6452,-0.2765,0.0,0.0,0.0,0,14
6453,0.3506,0.0,0.0,0.0,0,14
6454,0.2832,0.0,0.0,0.0,0,14
6455,-0.1448,0.0,0.0,0.0,0,14
6456,0.1452,0.0,0.0,0.0,0,14
6457,0.3002,0.0,0.0,0.0,0,14
6458,0.2347,0.0,0.0,0.0,0,14
6459,-0.2099,0.0,0.0,0.0,0,14
6460,-0.3392,0.0,0.0,0.0,0,14
6461,-0.5727,0.0,0.0,0.0,0,14
6462,-0.0609,0.0,0.0,0.0,0,14
6463,0.3023,0.0,0.0,0.0,0,14
6464,-0.2234,0.0,0.0,0.0,0,14
6465,0.2144,0.0,0.0,0.0,0,14
6466,-0.1493,0.0,0.0,0.0,0,14
6467,0.1196,0.0,0.0,0.0,0,14
6468,0.1592,0.0,0.0,0.0,0,14
6469,-0.1097,0.0,0.0,0.0,0,14
6470,-0.193,0.0,0.0,0.0,0,14
6471,0.17,0.0,0.0,0.0,0,14
6472,0.2383,0.0,0.0,0.0,0,14
6473,0.1153,0.0,0.0,0.0,0,14
6474,-0.3688,0.0,0.0,0.0,0,14
6475,0.1021,0.0,0.0,0.0,0,14
6476,0.1788,0.0,0.0,0.0,0,14
6477,-0.1039,0.0,0.0,0.0,0,14
6478,0.0943,0.0,0.0,0.0,0,14
6479,0.3505,0.0,0.0,0.0,0,14
6480,0.1461,0.0,0.0,0.0,0,14
6481,-0.1445,0.0,0.0,0.0,0,14
6482,0.1696,0.0,0.0,0.0,0,14
6483,0.1887,0.0,0.0,0.0,0,14
6484,0.1484,0.0,0.0,0.0,0,14
6485,-0.0644,0.0,0.0,0.0,0,14
6486,0.1589,0.0,0.0,0.0,0,14
6487,0.1242,0.0,0.0,0.0,0,14
6488,-0.1187,0.0,0.0,0.0,0,14
6489,0.1133,0.0,0.0,0.0,0,14
6490,0.11,0.0,0.0,0.0,0,14
6491,0.1361,0.0,0.0,0.0,0,14
6492,-0.1261,0.0,0.0,0.0,0,14
6493,-0.1945,0.0,0.0,0.0,0,14
6494,0.0437,0.0,0.0,0.0,0,14
6495,0.3598,0.0,0.0,0.0,0,14
6496,0.1524,0.0,0.0,0.0,0,14
6497,0.1388,0.0,0.0,0.0,0,14
6498,0.1067,0.0,0.0,0.0,0,14
6499,0.0929,0.0,0.0,0.0,0,14
6500,-0.1261,0.0,0.0,0.0,0,14
6501,-0.0289,0.0,0.0,0.0,0,14
6502,0.2522,0.0,0.0,0.0,0,14
6503,-0.1059,0.0,0.0,0.0,0,14
6504,0.1091,0.0,0.0,0.0,0,14
6505,0.229,0.0,0.0,0.0,0,14
6506,0.3035,0.0,0.0,0.0,0,14
6507,0.3904,0.0,0.0,0.0,0,14
6508,-0.4688,0.0,0.0,0.0,0,14
6509,-0.699,0.0,0.0,0.0,0,14
6510,-0.0261,0.0,0.0,0.0,0,14
6511,0.1468,0.0,0.0,0.0,0,14
6512,-0.2074,0.0,0.0,0.0,0,14
6513,-0.0131,0.0,0.0,0.0,0,14
6514,-0.4329,0.0,0.0,0.0,0,14
6515,-0.2248,0.0,0.0,0.0,0,14
6516,0.2838,0.0,0.0,0.0,0,14
6517,0.1209,0.0,0.0,0.0,0,14
6518,-0.2603,0.0,0.0,0.0,0,14
6519,-0.0376,0.0,0.0,0.0,0,14
6520,-0.2386,0.0,0.0,0.0,0,14
6521,0.2811,0.0,0.0,0.0,0,14
6522,-0.1281,0.0,0.0,0.0,0,14
6523,-0.1833,0.0,0.0,0.0,0,14
6524,0.1731,0.0,0.0,0.0,0,14
6525,0.2487,0.0,0.0,0.0,0,14
6526,-0.2744,0.0,0.0,0.0,0,14
6527,0.3144,0.0,0.0,0.0,0,14
6528,-0.1349,0.0,0.0,0.0,0,14
6529,0.1433,0.0,0.0,0.0,0,14
6530,-0.1287,0.0,0.0,0.0,0,14
6531,0.1882,0.0,0.0,0.0,0,14
6532,0.153,0.0,0.0,0.0,0,14
6533,0.1089,0.0,0.0,0.0,0,14
6534,-0.3762,0.0,0.0,0.0,0,14
6535,-0.1872,0.0,0.0,0.0,0,14
6536,0.1349,0.0,0.0,0.0,0,14
6537,-0.2512,0.0,0.0,0.0,0,14
6538,-0.3151,0.0,0.0,0.0,0,14
6539,0.3067,0.0,0.0,0.0,0,14
6540,0.2787,0.0,0.0,0.0,0,14
6541,-0.1849,0.0,0.0,0.0,0,14
6542,0.1527,0.0,0.0,0.0,0,14
6543,0.1294,0.0,0.0,0.0,0,14
6544,0.1317,0.0,0.0,0.0,0,14
6545,0.1781,0.0,0.0,0.0,0,14
6546,-0.2063,0.0,0.0,0.0,0,14
6547,-0.1022,0.0,0.0,0.0,0,14
6548,-0.0203,0.0,0.0,0.0,0,14
6549,-0.0336,0.0,0.0,0.0,0,14
6550,-0.0618,0.0,0.0,0.0,0,14
6551,-0.0877,0.0,0.0,0.0,0,14
6552,0.1777,0.0,0.0,0.0,0,14
6553,0.4464,0.0,0.0,0.0,0,14
6554,0.0577,0.0,0.0,0.0,0,14
6555,0.0932,0.0,0.0,0.0,0,14
6556,0.0903,0.0,0.0,0.0,0,14
6557,-0.068,0.0,0.0,0.0,0,14
6558,0.3125,0.0,0.0,0.0,0,14
6559,-0.4084,0.0,0.0,0.0,0,14
6560,-0.1439,0.0,0.0,0.0,0,14
6561,-0.2946,0.0,0.0,0.0,0,14
6562,0.0186,0.0,0.0,0.0,0,14
6563,0.088,0.0,0.0,0.0,0,14
6564,0.2159,0.0,0.0,0.0,0,14
6565,0.1157,0.0,0.0,0.0,0,14
6566,0.1271,0.0,0.0,0.0,0,14
6567,0.2868,0.0,0.0,0.0,0,14
6568,0.2419,0.0,0.0,0.0,0,14
6569,-0.3196,0.0,0.0,0.0,0,14
6570,-0.1003,0.0,0.0,0.0,0,14
6571,0.1756,0.0,0.0,0.0,0,14
6572,-0.2447,0.0,0.0,0.0,0,14
6573,-0.0942,0.0,0.0,0.0,0,14
6574,-0.0404,0.0,0.0,0.0,0,14
6575,-0.2553,0.0,0.0,0.0,0,14
6576,-0.316,0.0,0.0,0.0,0,14
6577,-0.3769,0.0,0.0,0.0,0,14
6578,0.2959,0.0,0.0,0.0,0,14
6579,0.0901,0.0,0.0,0.0,0,14
6580,0.2197,0.0,0.0,0.0,0,14
6581,0.2597,0.0,0.0,0.0,0,14
6582,0.0005,0.0,0.0,0.0,0,14
6583,-0.21,0.0,0.0,0.0,0,14
6584,-0.1425,0.0,0.0,0.0,0,14
6585,0.1328,0.0,0.0,0.0,0,14
6586,-0.1748,0.0,0.0,0.0,0,14
6587,0.0724,0.0,0.0,0.0,0,14
6588,0.2509,0.0,0.0,0.0,0,14
6589,0.5073,0.0,0.0,0.0,0,14
6590,0.0186,0.0,0.0,0.0,0,14
6591,-0.0791,0.0,0.0,0.0,0,14
6592,0.191,0.0,0.0,0.0,0,14
6593,0.1451,0.0,0.0,0.0,0,14
6594,-0.1421,0.0,0.0,0.0,0,14
6595,-0.1241,0.0,0.0,0.0,0,14
6596,-0.2742,0.0,0.0,0.0,0,14
6597,0.012,0.0,0.0,0.0,0,14
6598,-0.3916,0.0,0.0,0.0,0,14
6599,-0.1425,0.0,0.0,0.0,0,14
6600,-0.3375,0.0,0.0,0.0,0,14
6601,-0.6127,0.0,0.0,0.0,0,14
6602,0.0751,0.0,0.0,0.0,0,14
6603,0.0376,0.0,0.0,0.0,0,14
6604,0.0653,0.0,0.0,0.0,0,14
6605,-0.1583,0.0,0.0,0.0,0,14
6606,-0.0389,0.0,0.0,0.0,0,14
6607,0.0677,0.0,0.0,0.0,0,14
6608,-0.2152,0.0,0.0,0.0,0,14
6609,0.0567,0.0,0.0,0.0,0,14
6610,0.2452,0.0,0.0,0.0,0,14
6611,-0.2951,0.0,0.0,0.0,0,14
6612,-0.0906,0.0,0.0,0.0,0,14
6613,-0.3836,0.0,0.0,0.0,0,14
6614,0.328,0.0,0.0,0.0,0,14
6615,0.2587,0.0,0.0,0.0,0,14
6616,-0.0868,0.0,0.0,0.0,0,14
6617,0.1163,0.0,0.0,0.0,0,14
6618,0.2266,0.0,0.0,0.0,0,14
6619,-0.3278,0.0,0.0,0.0,0,14
6620,0.4381,0.0,0.0,0.0,0,14
6621,0.0791,0.0,0.0,0.0,0,14
6622,-0.0634,0.0,0.0,0.0,0,14
6623,0.2339,0.0,0.0,0.0,0,14
6624,0.0562,0.0,0.0,0.0,0,14
6625,-0.18,0.0,0.0,0.0,0,14
6626,0.2412,0.0,0.0,0.0,0,14
6627,0.4053,0.0,0.0,0.0,0,14
6628,0.1303,0.0,0.0,0.0,0,14
6629,0.2438,0.0,0.0,0.0,0,14
6630,0.0147,0.0,0.0,0.0,0,14
6631,-0.3723,0.0,0.0,0.0,0,14
6632,0.5245,0.0,0.0,0.0,0,14
6633,0.2675,0.0,0.0,0.0,0,14
6634,0.0213,0.0,0.0,0.0,0,14
6635,-0.281,0.0,0.0,0.0,0,14
6636,0.1084,0.0,0.0,0.0,0,14
6637,-0.1508,0.0,0.0,0.0,0,14
6638,-0.1575,0.0,0.0,0.0,0,14
6639,-0.1871,0.0,0.0,0.0,0,14
6640,-0.0126,0.0,0.0,0.0,0,14
6641,0.0338,0.0,0.0,0.0,0,14
6642,-0.3923,0.0,0.0,0.0,0,14
6643,0.6941,0.0,0.0,0.0,0,14
6644,-0.6665,0.0,0.0,0.0,0,14
6645,-0.3225,0.0,0.0,0.0,0,14
6646,-0.0663,0.0,0.0,0.0,0,14
6647,0.0046,0.0,0.0,0.0,0,14
6648,-0.1079,0.0,0.0,0.0,0,14
6649,0.2631,0.0,0.0,0.0,0,14
6650,-0.518,0.0,0.0,0.0,0,14
6651,-0.2267,0.0,0.0,0.0,0,14
6652,0.1913,0.0,0.0,0.0,0,14
6653,-0.017,0.0,0.0,0.0,0,15
6654,-0.302,0.0,0.0,0.0,0,15
6655,0.1094,0.0,0.0,0.0,0,15
6656,0.3329,0.0,0.0,0.0,0,15
6657,0.3995,0.0,0.0,0.0,0,15
6658,-0.551,0.0,0.0,0.0,0,15
6659,0.0904,0.0,0.0,0.0,0,15
6660,-0.0334,0.0,0.0,0.0,0,15
6661,-0.4867,0.0,0.0,0.0,0,15
6662,-0.2636,0.0,0.0,0.0,0,15
6663,-0.1897,0.0,0.0,0.0,0,15
6664,0.1131,0.0,0.0,0.0,0,15
6665,0.3076,0.0,0.0,0.0,0,15
6666,0.1347,0.0,0.0,0.0,0,15
6667,0.1813,0.0,0.0,0.0,0,15
6668,-0.0467,0.0,0.0,0.0,0,15
6669,-0.2087,0.0,0.0,0.0,0,15
6670,0.3003,0.0,0.0,0.0,0,15
6671,-0.0711,0.0,0.0,0.0,0,15
6672,0.1682,0.0,0.0,0.0,0,15
6673,0.1996,0.0,0.0,0.0,0,15
6674,0.0091,0.0,0.0,0.0,0,15
6675,-0.274,0.0,0.0,0.0,0,15
6676,-0.5153,0.0,0.0,0.0,0,15
6677,-0.1223,0.0,0.0,0.0,0,15
6678,-0.2248,0.0,0.0,0.0,0,15
6679,0.2031,0.0,0.0,0.0,0,15
6680,0.3057,0.0,0.0,0.0,0,15
6681,0.2472,0.0,0.0,0.0,0,15
6682,-0.1604,0.0,0.0,0.0,0,15
6683,-0.1475,0.0,0.0,0.0,0,15
6684,-0.1039,0.0,0.0,0.0,0,15
6685,0.2513,0.0,0.0,0.0,0,15
6686,0.4867,0.0,0.0,0.0,0,15
6687,-0.1885,0.0,0.0,0.0,0,15
6688,-0.4117,0.0,0.0,0.0,0,15
6689,-0.1524,0.0,0.0,0.0,0,15
6690,-0.2394,0.0,0.0,0.0,0,15
6691,-0.3364,0.0,0.0,0.0,0,15
6692,0.2259,0.0,0.0,0.0,0,15
6693,-0.2129,0.0,0.0,0.0,0,15
6694,0.2811,0.0,0.0,0.0,0,15
6695,-0.3547,0.0,0.0,0.0,0,15
6696,0.2171,0.0,0.0,0.0,0,15
6697,-0.1243,0.0,0.0,0.0,0,15
6698,-0.2163,0.0,0.0,0.0,0,15
6699,-0.1917,0.0,0.0,0.0,0,15
6700,0.0755,0.0,0.0,0.0,0,15
6701,0.2815,0.0,0.0,0.0,0,15
6702,0.4158,0.0,0.0,0.0,0,15
6703,0.1944,0.0,0.0,0.0,0,15
6704,0.1797,0.0,0.0,0.0,0,15
6705,-0.2009,0.0,0.0,0.0,0,15
6706,-0.0895,0.0,0.0,0.0,0,15
6707,0.0695,0.0,0.0,0.0,0,15
6708,0.2772,0.0,0.0,0.0,0,15
6709,-0.3761,0.0,0.0,0.0,0,15
6710,0.1935,0.0,0.0,0.0,0,15
6711,0.1645,0.0,0.0,0.0,0,15
6712,-0.0166,0.0,0.0,0.0,0,15
6713,-0.149,0.0,0.0,0.0,0,15
6714,0.1869,0.0,0.0,0.0,0,15
6715,0.2902,0.0,0.0,0.0,0,15
6716,-0.127,0.0,0.0,0.0,0,15
6717,0.2618,0.0,0.0,0.0,0,15
6718,-0.4559,0.0,0.0,0.0,0,15
6719,0.0903,0.0,0.0,0.0,0,15
6720,-0.3058,0.0,0.0,0.0,0,15
6721,0.2114,0.0,0.0,0.0,0,15
6722,-0.1877,0.0,0.0,0.0,0,15
6723,-0.3919,0.0,0.0,0.0,0,15
6724,0.1296,0.0,0.0,0.0,0,15
6725,0.0196,0.0,0.0,0.0,0,15
6726,0.0221,0.0,0.0,0.0,0,15
6727,-0.1802,0.0,0.0,0.0,0,15
6728,0.2452,0.0,0.0,0.0,0,15
6729,0.2139,0.0,0.0,0.0,0,15
6730,-0.2691,0.0,0.0,0.0,0,15
6731,-0.2555,0.0,0.0,0.0,0,15
6732,-0.0143,0.0,0.0,0.0,0,15
6733,-0.1058,0.0,0.0,0.0,0,15
6734,-0.1382,0.0,0.0,0.0,0,15
6735,-0.1195,0.0,0.0,0.0,0,15
6736,0.1412,0.0,0.0,0.0,0,15
6737,-0.1004,0.0,0.0,0.0,0,15
6738,-0.1118,0.0,0.0,0.0,0,15
6739,0.1771,0.0,0.0,0.0,0,15
6740,0.2551,0.0,0.0,0.0,0,15
6741,-0.3311,0.0,0.0,0.0,0,15
6742,0.078,0.0,0.0,0.0,0,15
6743,-0.335,0.0,0.0,0.0,0,15
6744,-0.3633,0.0,0.0,0.0,0,15
6745,-0.533,0.0,0.0,0.0,0,15
6746,-0.1637,0.0,0.0,0.0,0,15
6747,-0.2831,0.0,0.0,0.0,0,15
6748,-0.3188,0.0,0.0,0.0,0,15
6749,-0.126,0.0,0.0,0.0,0,15
6750,-0.3446,0.0,0.0,0.0,0,15
6751,-0.4763,0.0,0.0,0.0,0,15
6752,-0.5528,0.0,0.0,0.0,0,15
6753,0.5956,0.0,0.0,0.0,0,15
6754,-0.3483,0.0,0.0,0.0,0,15
6755,-0.6803,0.0,0.0,0.0,0,15
6756,0.082,0.0,0.0,0.0,0,15
6757,0.6764,0.0,0.0,0.0,0,15
6758,0.3427,0.0,0.0,0.0,0,15
6759,0.0246,0.0,0.0,0.0,0,15
6760,-0.262,0.0,0.0,0.0,0,15
6761,0.1004,0.0,0.0,0.0,0,15
6762,0.0827,0.0,0.0,0.0,0,15
6763,0.3913,0.0,0.0,0.0,0,15
6764,0.2222,0.0,0.0,0.0,0,15
6765,0.1788,0.0,0.0,0.0,0,15
6766,0.3236,0.0,0.0,0.0,0,15
6767,-0.1626,0.0,0.0,0.0,0,15
6768,-0.1378,0.0,0.0,0.0,0,15
6769,0.1451,0.0,0.0,0.0,0,15
6770,0.1463,0.0,0.0,0.0,0,15
6771,-0.113,0.0,0.0,0.0,0,15
6772,0.0532,0.0,0.0,0.0,0,15
6773,0.2092,0.0,0.0,0.0,0,15
6774,0.108,0.0,0.0,0.0,0,15
6775,-0.0874,0.0,0.0,0.0,0,15
6776,-0.1097,0.0,0.0,0.0,0,15
6777,0.1634,0.0,0.0,0.0,0,15
6778,-0.0702,0.0,0.0,0.0,0,15
6779,0.3198,0.0,0.0,0.0,0,15
6780,0.3997,0.0,0.0,0.0,0,15
6781,-0.1036,0.0,0.0,0.0,0,15
6782,0.1701,0.0,0.0,0.0,0,15
6783,0.2396,0.0,0.0,0.0,0,15
6784,-0.0275,0.0,0.0,0.0,0,15
6785,0.087,0.0,0.0,0.0,0,15
6786,-0.3604,0.0,0.0,0.0,0,15
6787,0.1708,0.0,0.0,0.0,0,15
6788,-0.1572,0.0,0.0,0.0,0,15
6789,-0.1051,0.0,0.0,0.0,0,15
6790,-0.101,0.0,0.0,0.0,0,15
6791,-0.0249,0.0,0.0,0.0,0,15
6792,-0.1138,0.0,0.0,0.0,0,15
6793,-0.6643,0.0,0.0,0.0,0,15
6794,0.0288,0.0,0.0,0.0,0,15
6795,0.1845,0.0,0.0,0.0,0,15
6796,0.2366,0.0,0.0,0.0,0,15
6797,0.2026,0.0,0.0,0.0,0,15
6798,-0.3098,0.0,0.0,0.0,0,15
6799,-0.3661,0.0,0.0,0.0,0,15
6800,-0.1967,0.0,0.0,0.0,0,15
6801,-0.3957,0.0,0.0,0.0,0,15
6802,0.0997,0.0,0.0,0.0,0,15
6803,0.1376,0.0,0.0,0.0,0,15
6804,-0.0763,0.0,0.0,0.0,0,15
6805,0.2813,0.0,0.0,0.0,0,15
6806,0.3918,0.0,0.0,0.0,0,15
6807,0.1255,0.0,0.0,0.0,0,15
6808,-0.3251,0.0,0.0,0.0,0,15
6809,0.2679,0.0,0.0,0.0,0,15
6810,0.0987,0.0,0.0,0.0,0,15
